plasmid_0	-1908938.53053	0.0	-1906326.79394	-2611.73658615
plasmid_1	-435859.004236	0.0	-436250.0	390.995763959
plasmid_2	-245199.393656	0.0	-243179.772103	-2019.62155286
plasmid_3	-204384.423956	0.0	-203562.066288	-822.357668174
plasmid_4	-135013.267514	0.0	-132721.655732	-2291.61178233
plasmid_5	-78436.7362201	0.0	-78870.3188472	433.582627081
plasmid_6	-59674.4026568	0.0	-59005.833823	-668.56883387
plasmid_7	-44916.9328092	0.0	-40300.5326445	-4616.40016468
plasmid_8	-29439.4202399	0.0	-29502.8514856	63.4312456856
plasmid_9	-16791.02097	0.0	-16805.8035633	14.7825933397
plasmid_10	-12944.2355393	0.0	-12656.1886762	-288.046863111
