plasmid_0;106+,65+
plasmid_1;210+,72-
plasmid_2;210+,72-
plasmid_3;28+,211+
plasmid_4;62+,86+
plasmid_5;106+,65+,19-
plasmid_6;98-,49+
plasmid_7;116+,54+
plasmid_8;71+,227+,223-
plasmid_9;72+,63-,49-
plasmid_10;53+,49+
plasmid_11;53+,49+
plasmid_12;68-,48+
plasmid_13;117+,91-
plasmid_14;58+,194+
plasmid_15;49+,53+
plasmid_16;168-,66+
plasmid_17;194-,41+
plasmid_18;86+,59+
plasmid_19;195-,55+
plasmid_20;155-,61+
plasmid_21;104+,107+
plasmid_22;165-,42+
plasmid_23;173+,47+
plasmid_24;109-,72+
plasmid_25;83+,173+
